Brand,Model,Name,Size,Length (mm),Width (mm),Height (mm),Weight (grams),Shape,Hand compatibility,Hump placement,Front flare,Side curvature,Thumb rest,Ring finger rest,Sensor,Sensor type,Sensor position,DPI,Polling rate (Hz),Tracking speed (IPS),Acceleration (G),Side buttons,Middle buttons,Hot-swap switches,Switches,Scroll wheel encoder,Material,Connectivity,Sensor brand,Switches brand,Scroll wheel encoder brand
Endgame,Gear XM2 8k,Endgame Gear XM2 8k,Medium,122,66,38.5,52,Symmetrical,Right,Back - moderate,Outward - slight,Inward - aggressive,No,No,PAW3395,Optical,Forward (56%),26000,8000,650,50,2,0,No,GX,Silver,Plastic,Wired,PixArt,Kailh,TTC
Endgame,Gear OP1 8k,Endgame Gear OP1 8k,Small,118.2,60.5,37.2,50.5,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,Yes,GX,Silver,Plastic,Wired,PixArt,Kailh,TTC
MCHOSE,L7 Pro,MCHOSE L7 Pro,Small,115.6,60.6,36,39,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,L7,MCHOSE L7,Small,115.6,60.6,36,39,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3395,Optical,Centered (52%),26000,8000,650,50,2,0,No,D2FC-F-7N(100M),Gold,Plastic,Wireless,PixArt,Omron,TTC
LTC,GM022,LTC GM022,Medium,119.5,62,40,58,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Mechanical Encoder,Plastic,Wireless,PixArt,Huano,Unspecified
Fantech,Aria II Pro,Fantech Aria II Pro,Small,113.5,65,38.3,53,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
Fantech,Aria II,Fantech Aria II,Small,113.5,65,38.3,53,Symmetrical,Right,Back - minimal,Inward - moderate,Inward,No,No,PAW3395,Optical,Forward (54%),26000,1000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,F-Switch
MCHOSE,A7 Ultra,MCHOSE A7 Ultra,Large,125.8,63.2,39.8,59,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (54%),42000,8000,750,50,2,0,No,D2FC-F-7N(100M) Omron Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Swiftpoint,Z2,Swiftpoint Z2,Large,130,90,40,117,Ergonomic,Right,Back - moderate,Flat,Flat,Yes,Yes,PAW3395,Optical,Backward (46%),26000,1000,650,50,2,4,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,PixArt,Unspecified,Unspecified
Swiftpoint,Creator,Swiftpoint Creator,Large,130,90,40,117,Ergonomic,Right,Back - moderate,Flat,Flat,Yes,Yes,PMW3360,Optical,Backward (46%),12000,1000,250,50,2,4,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,PixArt,Unspecified,Unspecified
Swiftpoint,Tracer,Swiftpoint Tracer,Large,130,90,40,117,Ergonomic,Right,Back - moderate,Flat,Flat,Yes,Yes,PMW3360,Optical,Backward (46%),12000,1000,250,50,2,4,No,Mechanical Switches,Mechanical Encoder,Plastic,Wired,PixArt,Unspecified,Unspecified
G-Wolves,HTS Ultra 8K,G-Wolves HTS Ultra 8K,Small,113,61,40,29.5,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (60%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Pulsar,Xlite v4 Medium,Pulsar Xlite v4 Medium,Medium,122,66,43,54,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XS-1,Optical,Forward (56%),32000,8000,750,50,2,0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,RAESHA,Pulsar
Pulsar,Xlite v4 Mini,Pulsar Xlite v4 Mini,Small,115.6,63.4,40.7,52,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XS-1,Optical,Forward (56%),32000,8000,750,50,2,0,No,Optical,Blue Encoder,Plastic,Wireless,Pulsar,RAESHA,Pulsar
MACHENIKE,M7 Pro,MACHENIKE M7 Pro,Medium,124,62,38,75,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (52%),26000,1000,650,50,2,0,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
MACHENIKE,L8 Max,MACHENIKE L8 Max,Large,128.7,68.5,43.5,66,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (48%),26000,1000,650,50,2,0,No,Sword GM X,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
MACHENIKE,L8 Air,MACHENIKE L8 Air,Small,117.5,62.6,38.3,58,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000,1000,650,50,2,0,No,Sword GM X,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
MACHENIKE,L8 Pro,MACHENIKE L8 Pro,Medium,122,72,39,83,Ergonomic,Right,Center,Outward - slight,Flat,Yes,No,PAW3395,Optical,Centered (47%),26000,1000,650,50,2,1,No,GM 8.0,Mechanical Encoder,Plastic,Wireless,PixArt,Kailh,Unspecified
Rapoo,VT9 Pro 4K,Rapoo VT9 Pro 4K,Large,124.8,67.1,38.7,68,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,PAW3398,Optical,Centered (51%),26000,4000,650,50,2,2,No,D2FC-F-K(60M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
AULA,SC580,AULA SC580,Medium,119,62,38,81.9,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PMW3325,Optical,Centered (48%),10000,1000,100,20,2,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Lenovo,Legion M410,Lenovo Legion M410,Large,127.8,65,39,100,Symmetrical,Right,Center,Flat,Flat,No,No,PAW3335,Optical,Forward (55%),16000,1000,400,40,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
PMM,CYBER 4.1,PMM CYBER 4.1,Fingertip,78.9,60.5,29,20.2,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PAW3395,Optical,-,26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Xiaomi,X1,Xiaomi X1,Large,125.3,63.4,40.6,65,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Unspecified,Mechanical Encoder,Plastic,Wireless,PixArt,TTC,Unspecified
Endgame,Gear OP1 8k Purple,Endgame Gear OP1 8k Purple,Small,118.2,60.5,37.2,50.5,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,Yes,GX,Silver,Plastic,Wired,PixArt,Kailh,TTC
Apple,Magic Mouse,Apple Magic Mouse,Small,113.5,57.1,21.6,99,Symmetrical,Ambidextrous,Center,Flat,Inward - aggressive,No,No,,-,Forward (81%),1300,120,,,0,0,No,,,Plastic,Wireless,-,-,-
Swiftpoint,ErgoPoint,Swiftpoint ErgoPoint,Large,110,72,75,100,Ergonomic,Right,Back - moderate,Inward - aggressive,Outward - aggressive,Yes,No,,-,-,3200,1000,,,2,1,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,-,Unspecified,Unspecified
HUO,JI E-YOOSO,HUO JI E-YOOSO,Medium,122,65,40,49,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (53%),26000,1000,650,50,2,0,No,D2FC-F-K(50M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Lenovo,Legion M600s,Lenovo Legion M600s,Small,117.6,59.1,38.4,69,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,PAW3370,Optical,Centered (53%),19000,1000,400,50,2,0,No,Mechanical Switches,Mechanical Encoder,Plastic,Wireless,PixArt,Unspecified,Unspecified
Lenovo,Legion M300s,Lenovo Legion M300s,Small,117.6,59.1,38.4,57,Symmetrical,Right,Back - minimal,Flat,Flat,No,No,PAW3327,Optical,Centered (49%),8000,1000,220,30,2,0,No,D2FC-F-7N(20M),Mechanical Encoder,Plastic,Wired,PixArt,Omron,Unspecified
AJAZZ,AM3 Max,AJAZZ AM3 Max,Small,112.9,57.9,36.3,49,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (57%),30000,8000,750,50,2,0,No,Transparent Green Shell White Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
AJAZZ,AM3 Pro,AJAZZ AM3 Pro,Small,112.9,57.9,36.3,49,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3950,Optical,Forward (57%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Encoder,Magnesium (metal),Wireless,PixArt,Huano,F-Switch
PMM,VORTEX 4K M,PMM VORTEX 4K M,Medium,120.8,62.4,37.3,32,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,-,26000,4000,650,50,2,0,No,GM 8.0 Blue Kailh GM 4.0 Kailh GM 8.0 TTC Dustproof Gold 80M Omron D2F-01F Huano Blue Shell Pink Dot,GE 2.0,Plastic,Wireless,PixArt,Kailh,Kailh
Finalmouse,ULX Competition Small,Finalmouse ULX Competition Small,Small,115.6,60,35.2,33,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Carbon fiber composite,Wireless,PixArt,Huano,TTC
Finalmouse,ULX Competition Medium,Finalmouse ULX Competition Medium,Medium,121.3,62,37,36,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Carbon fiber composite,Wireless,PixArt,Huano,TTC
Finalmouse,ULX Competition Classic,Finalmouse ULX Competition Classic,Large,126,65,38.4,38,Symmetrical,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Centered (50%),6400,8000,650,50,2,0,No,Transparent Blue Shell Pink Dot,Gold,Carbon fiber composite,Wireless,PixArt,Huano,TTC
Glorious,Model O 2 Mini Wireless,Glorious Model O 2 Mini Wireless,Medium,120,62,36,57,Symmetrical,Right,Center,Flat,Inward,No,No,BAMF 2.0,Optical,Forward (55%),26000,1000,650,50,2,1,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Glorious,Model O 2 Mini,Glorious Model O 2 Mini,Medium,120,62,36,49,Symmetrical,Right,Center,Flat,Inward,No,No,BAMF 2.0,Optical,Forward (55%),26000,1000,650,50,2,1,No,Mouse Switches,Encoder,Plastic,Wired,Glorious,Glorious,F-Switch
Nixeus,Revel Fit,Nixeus Revel Fit,Large,130,69,42,99,Ergonomic,Right,Center,Outward - slight,Inward,Yes,No,PMW3360,Optical,Forward (55%),12000,1000,250,50,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wired,PixArt,Omron,TTC
Nixeus,Revel-X,Nixeus Revel-X,Medium,122,65,37,85,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3370,Optical,Backward (44%),19000,1000,400,50,2,2,No,GM 8.0,Mechanical Encoder,Plastic,Wired,PixArt,Kailh,Unspecified
Waizowl,OGM One,Waizowl OGM One,Medium,121,66,40,75,Hybrid,Right,Center,Flat,Flat,No,No,PMW3325,Optical,Centered (52%),5000,1000,100,20,2,1,No,Dustproof Gold 80M,Mechanical Encoder,Plastic,Wireless,PixArt,TTC,Unspecified
VAXEE,E1 Wireless 4K,VAXEE E1 Wireless 4K,Medium,120,65,42,61,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3950,Optical,Forward (54%),3200,4000,750,50,2,0,No,Black Shell Blue Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
Razer,Basilisk V3 Pro 35K,Razer Basilisk V3 Pro 35K,Large,130,75,42,112,Ergonomic,Right,Back - minimal,Flat,Flat,Yes,No,Focus Pro Gen-2,Optical,Backward (46%),35000,1000,750,70,3,2,No,Optical Mouse Switches Gen-3,,Plastic,Wireless,Razer,Razer,-
Razer,Basilisk V3 35K,Razer Basilisk V3 35K,Large,130,75,42,101,Ergonomic,Right,Back - minimal,Flat,Flat,Yes,No,Focus Pro Gen-2,Optical,Backward (46%),35000,1000,750,70,3,2,No,Optical Mouse Switches Gen-3,,Plastic,Wired,Razer,Razer,-
AIM1,Shigure,AIM1 Shigure,Medium,122,61,40,45,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Darmoshark,M5 Pro,Darmoshark M5 Pro,Fingertip,91.8,57.1,35.8,38,Symmetrical,Right,Back - aggressive,Flat,Flat,No,No,PAW3950,Optical,Centered (48%),30000,8000,750,50,2,0,No,Azure Dragon,Encoder,Plastic,Wireless,PixArt,TTC,F-Switch
CC,Beanmouse LHD Small,CC Beanmouse LHD Small,Fingertip,75.1,79.6,19.8,27,Symmetrical,Left,Center,Inward - slight,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,0,0,No,Optical Mouse Switches Gen-2,Black,Plastic,Wireless,Razer,Razer,Kailh
CC,Beanmouse Small,CC Beanmouse Small,Fingertip,75.1,79.6,19.8,27,Symmetrical,Right,Center,Inward - slight,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,0,0,No,Optical Mouse Switches Gen-2,Black,Plastic,Wireless,Razer,Razer,Kailh
CC,Beanmouse LHD Large,CC Beanmouse LHD Large,Fingertip,83.4,88.4,22,29,Symmetrical,Left,Center,Inward - slight,Flat,No,No,Focus Pro 30K,Optical,-,30000,8000,750,70,0,0,No,Optical Mouse Switches Gen-2,Black,Plastic,Wireless,Razer,Razer,Kailh
RAWM,ES21 Pro,RAWM ES21 Pro,Medium,122.2,64.5,39.1,45,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (58%),30000,8000,750,50,2,0,No,Optical RAESHA Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
RAWM,ES21 M,RAWM ES21 M,Medium,122.2,64.5,39.1,45,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (58%),30000,8000,750,50,2,0,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
RAWM,ES21,RAWM ES21,Medium,122.2,64.5,39.1,50,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (58%),26000,8000,650,50,2,0,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Attack,Shark R6,Attack Shark R6,Small,118,60,38,39,Symmetrical,Right,Back - moderate,Flat,Inward,No,No,PAW3950,Optical,Forward (54%),42000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,F-Switch
Pulsar,Xlite Wired,Pulsar Xlite Wired,Medium,122,66,43,52,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3395,Optical,Forward (56%),26000,1000,650,50,2,0,No,Optical,Blue Encoder,Plastic,Wired,PixArt,RAESHA,Pulsar
Glorious,Series 2 Pro,Glorious Series 2 Pro,Medium,118.5,62,38,55,Symmetrical,Right,Back - minimal,Outward - moderate,Inward,No,No,BAMF 2.0,Optical,Forward (54%),26000,8000,650,50,2,1,No,Mouse Switches,Encoder,Plastic,Wireless,Glorious,Glorious,F-Switch
Xtrfy,M42,Xtrfy M42,Medium,118,63,38,59,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,PMW3389,Optical,Centered (51%),16000,1000,400,50,2,1,No,D2FC-F-7N(20M),Black,Plastic,Wired,PixArt,Omron,F-Switch
Cooler,Master CM310,Cooler Master CM310,Large,127,71.5,39.5,100,Symmetrical,Right,Center,Outward - aggressive,Inward,No,No,A3325,Optical,Forward (54%),10000,1000,60,20,2,3,No,Black Shell White Dot,Encoder,Plastic,Wired,Avago,Fraly,F-Switch
Cooler,Master MM731,Cooler Master MM731,Medium,122.3,69,39.1,59,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PAW3370,Optical,Forward (66%),19000,1000,400,50,2,0,No,Optical,Black,Plastic,Wireless,PixArt,LK,Kailh
Cooler,Master MM730,Cooler Master MM730,Medium,122.3,69,39.1,48,Ergonomic,Right,Center,Outward - moderate,Flat,No,No,PMW3389,Optical,Forward (66%),16000,1000,400,50,2,0,No,Optical,E11,Plastic,Wired,PixArt,LK,LK
Cooler,Master MM711 Lite,Cooler Master MM711 Lite,Small,116.6,62.6,38.3,59,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PMW3325,Optical,Backward (45%),10000,1000,100,20,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Cooler,Master MM831,Cooler Master MM831,Large,128.1,67.4,43.4,123,Ergonomic,Right,Center,Flat,Flat,No,No,PAW3335,Optical,Backward (46%),32000,1000,400,40,2,1,No,D2FC-F-K(50M),Mechanical Encoder,Plastic,Wireless,PixArt,Omron,Unspecified
Cooler,Master MM530,Cooler Master MM530,Large,124.8,60.4,40.2,99,Ergonomic,Right,Back - minimal,Outward - aggressive,Flat,No,No,PMW3360,Optical,Forward (59%),12000,1000,250,50,2,2,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Cooler,Master MM531,Cooler Master MM531,Large,124.8,60.4,40.2,92,Ergonomic,Right,Back - minimal,Outward - aggressive,Flat,No,No,PMW3360,Optical,Forward (59%),12000,1000,250,50,2,2,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Cooler,Master MM830,Cooler Master MM830,Large,130.1,82.2,43.4,162,Ergonomic,Right,Center,Flat,Flat,Yes,No,PMW3360,Optical,Centered (49%),24000,1000,250,50,4,1,No,D2FC-F-K(50M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Cooler,Master CM110,Cooler Master CM110,Small,116.6,62.6,38.3,92,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,A3050,Optical,Centered (49%),6000,1000,60,20,2,1,No,D2FC-F-7N(10M),Mechanical Encoder,Plastic,Wired,Avago,Omron,Unspecified
Razer,Viper Ultimate,Razer Viper Ultimate,Large,126.7,66,37.8,74,Symmetrical,Ambidextrous,Center,Outward - moderate,Inward,No,No,Focus+,Optical,Centered (51%),20000,1000,650,50,2,0,No,Optical Mouse Switches,Black,Plastic,Wireless,Razer,Razer,Kailh
Cooler,Master MM711,Cooler Master MM711,Small,116.6,62.6,38.3,60,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PMW3389,Optical,Backward (45%),16000,1000,400,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Cooler,Master MM710,Cooler Master MM710,Small,116.6,62.6,38.3,53,Symmetrical,Right,Back - moderate,Flat,Flat,No,No,PMW3389,Optical,Backward (45%),16000,1000,400,50,2,1,No,D2FC-F-7N(20M),Encoder,Plastic,Wired,PixArt,Omron,Alps
Pulsar,Xlite V2 Mini Wireless,Pulsar Xlite V2 Mini Wireless,Medium,117,64,40,55,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000,1000,400,50,2,0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Pulsar,Xlite Wireless,Pulsar Xlite Wireless,Medium,122.7,66.2,42,59,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000,1000,400,50,2,0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
Pulsar,Xlite,Pulsar Xlite,Medium,122.7,66.2,42,49,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000,1000,400,50,2,0,No,GM 8.0,Encoder,Plastic,Wired,PixArt,Kailh,F-Switch
Zowie,S1-B V2,Zowie S1-B V2,Medium,123,66,40,87,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Centered (53%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (16 steps),Plastic,Wired,PixArt,Huano,Zowie
Zowie,S1-B,Zowie S1-B,Medium,123,66,40,87,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Centered (53%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (16 steps),Plastic,Wired,PixArt,Huano,Zowie
Zowie,S1-C,Zowie S1-C,Medium,123,66,40,72,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Centered (53%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (24 steps),Plastic,Wired,PixArt,Huano,Zowie
Zowie,S2-B V2,Zowie S2-B V2,Medium,120,64.2,38.1,82,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (54%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (16 steps),Plastic,Wired,PixArt,Huano,Zowie
Delux,M700 Pro,Delux M700 Pro,Large,128.2,67,38.7,57,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,8000,650,50,2,1,No,Transparent Blue Shell Pink Dot,Unspecified,Plastic,Wireless,PixArt,Huano,Huano
Delux,M700 Pro+,Delux M700 Pro+,Large,128.2,67,38.7,56,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (57%),26000,8000,650,50,2,1,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Delux,M700 Ultra,Delux M700 Ultra,Large,128.2,67,38.7,59,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (57%),30000,8000,750,50,2,1,No,Transparent Green Shell White Dot,Gold,Plastic,Wireless,PixArt,Huano,TTC
Waizowl,Cloud V2,Waizowl Cloud V2,Large,126,68,38,55,Symmetrical,Right,Center,Flat,Inward,No,No,PAW3950,Optical,Forward (55%),30000,8000,750,50,2,0,No,Transparent Blue Shell Pink Dot,Silver,Plastic,Wireless,PixArt,Huano,TTC
PMM,ZEN 8K,PMM ZEN 8K,Large,127.1,63.9,40.1,33,Symmetrical,Right,Back - minimal,Outward - slight,Inward,No,No,Focus Pro Gen-2,Optical,-,35000,8000,750,70,2,0,No,Optical Mouse Switches Gen-3,Silver,Plastic,Wireless,Razer,Razer,TTC
ASUS,ROG Harpe Ace Mini,ASUS ROG Harpe Ace Mini,Small,117,63,37,49,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,ROG AimPoint Pro,Optical,Centered (52%),42000,8000,750,50,2,0,No,ROG Optical Micro Switches,Gold,Plastic,Wireless,ASUS,ASUS,TTC
Zowie,S2-B,Zowie S2-B,Medium,120,64.2,38.1,82,Symmetrical,Right,Back - moderate,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (54%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (16 steps),Plastic,Wired,PixArt,Huano,Zowie
Pulsar,Xlite V2 Wireless,Pulsar Xlite V2 Wireless,Medium,122.7,66.2,42,59,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,PAW3370,Optical,Forward (58%),20000,1000,400,50,2,0,No,GM 8.0,Encoder,Plastic,Wireless,PixArt,Kailh,F-Switch
ASUS,ROG Harpe Ace Extreme,ASUS ROG Harpe Ace Extreme,Large,127.5,63.7,39.6,47,Symmetrical,Right,Back - moderate,Outward - slight,Flat,No,No,ROG AimPoint Pro,Optical,Centered (50%),42000,8000,750,50,2,0,No,ROG Optical Micro Switches,Gold,Carbon fiber,Wireless,ASUS,ASUS,TTC
Logitech,G Pro X Superlight 2 DEX,Logitech G Pro X Superlight 2 DEX,Large,125.8,67.7,43.9,60,Ergonomic,Right,Center,Outward - slight,Flat,No,No,HERO 2,Optical,Forward (55%),44000,8000,888,88,2,0,No,LIGHTFORCE,Silver,Plastic,Wireless,Logitech,Logitech,TTC
Logitech,G Pro 2 Lightspeed,Logitech G Pro 2 Lightspeed,Large,125,63.5,40,80,Symmetrical,Ambidextrous,Center,Outward - slight,Flat,No,No,HERO 2,Optical,Centered (53%),44000,8000,888,88,2,0,No,LIGHTFORCE,Silver,Plastic,Wireless,Logitech,Logitech,TTC
MCHOSE,A7 Pro,MCHOSE A7 Pro,Large,125.8,63.2,39.8,59,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,A7,MCHOSE A7,Large,125.8,63.2,39.8,56,Symmetrical,Right,Center,Outward - slight,Flat,No,No,PAW3395,Optical,Forward (54%),26000,8000,650,50,2,0,No,D2FC-F-7N(100M),Gold,Plastic,Wireless,PixArt,Omron,TTC
Pwnage,StormBreaker Max CF,Pwnage StormBreaker Max CF,Large,128,68,44,43,Ergonomic,Right,Center,Outward - moderate,Inward,No,No,XERO,Optical,Adjustable (50-63%),36000,8000,750,50,2,0,No,Optical,Gold,Carbon fiber composite,Wireless,Pwnage,Omron,TTC
LAMZU,MAYA X,LAMZU MAYA X,Large,124.4,64.9,39.6,47,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (54%),30000,8000,750,50,2,0,No,Optical,Encoder,Plastic,Wireless,PixArt,Omron,LAMZU
Zowie,ZA13-B,Zowie ZA13-B,Medium,121.7,62.8,40.2,75,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PMW3360,Optical,Forward (56%),3200,1000,250,50,2,0,No,Black Shell Blue Dot,Optical (24 steps),Plastic,Wired,PixArt,Huano,Zowie
Higround,Yuma,Higround Yuma,Large,125.9,63.9,40,50,Symmetrical,Right,Center,Outward - slight,Inward,No,No,PAW3395,Optical,Centered (53%),26000,4000,650,50,2,0,No,Dustproof Gold 80M,Gold,Plastic,Wireless,PixArt,TTC,TTC
VAXEE,XE-S L Wireless 4K,VAXEE XE-S L Wireless 4K,Small,118,64,36,60,Symmetrical,Left,Center,Outward - slight,Inward,No,No,PAW3950,Optical,Forward (56%),3200,4000,750,50,2,1,No,Black Shell Pink Dot,Encoder,Plastic,Wireless,PixArt,Huano,Alps
MCHOSE,M7 Pro,MCHOSE M7 Pro,Medium,123.4,65.4,39.2,55,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
MCHOSE,M7,MCHOSE M7,Medium,123.4,65.4,39.2,53,Symmetrical,Right,Back - minimal,Outward - slight,Flat,No,No,PAW3395,Optical,Centered (53%),26000,8000,650,50,2,0,No,Optical,Gold,Plastic,Wireless,PixArt,Omron,TTC
Pulsar,X2H Wired,Pulsar X2H Wired,Medium,120.4,65,39.1,51,Symmetrical,Right,Back - aggressive,Outward - slight,Inward,No,No,PAW3395,Optical,Forward (55%),26000,1000,650,50,2,0,No,Optical,Blue Encoder,Plastic,Wired,PixArt,RAESHA,Pulsar
